RegionName,Date,HomeValue,MORTGAGE30US
"Bluefield, WV",2008-10,94703.00335679956,6.2
"Show Low, AZ",2008-10,197946.12517067464,6.2
"Tullahoma, TN",2008-10,127832.49584537774,6.2
"Ithaca, NY",2008-10,167503.39005735322,6.2
"Bay City, MI",2008-10,96179.81616640656,6.2
"Danville, VA",2008-10,105669.17521222506,6.2
"Hot Springs, AR",2008-10,133092.92895828656,6.2
"Adrian, MI",2008-10,113592.43954216382,6.2
"Sevierville, TN",2008-10,188138.30061675244,6.2
"Ashtabula, OH",2008-10,90038.58863635885,6.2
"Ocean City, NJ",2008-10,424565.1356613979,6.2
"Corning, NY",2008-10,109917.44618010358,6.2
"Clarksburg, WV",2008-10,99417.75886514728,6.2
"Pine Bluff, AR",2008-10,70908.76064832097,6.2
"Lufkin, TX",2008-10,114950.48256473616,6.2
"Zanesville, OH",2008-10,101396.18205772348,6.2
"Meadville, PA",2008-10,90204.66938507132,6.2
"Russellville, AR",2008-10,124683.71133849688,6.2
"Midland, MI",2008-10,126281.50863579616,6.2
"Bloomsburg, PA",2008-10,170978.73460098068,6.2
"Stillwater, OK",2008-10,128169.09221408603,6.2
"DuBois, PA",2008-10,102782.02707265216,6.2
"Glenwood Springs, CO",2008-10,354739.58063612675,6.2
"Chillicothe, OH",2008-10,111796.16486729564,6.2
"Keene, NH",2008-10,189772.78116159397,6.2
"Findlay, OH",2008-10,138857.08552714178,6.2
"Frankfort, KY",2008-10,131742.55435354033,6.2
"Danville, IL",2008-10,65743.24611140946,6.2
"Kapaa, HI",2008-10,429889.91714542295,6.2
"Shawnee, OK",2008-10,93044.91042991496,6.2
"Greeneville, TN",2008-10,107760.66049189764,6.2
"Greenwood, SC",2008-10,98213.7373688515,6.2
"Klamath Falls, OR",2008-10,155033.56708444524,6.2
"Morehead City, NC",2008-10,261575.64771966008,6.2
"Roanoke Rapids, NC",2008-10,74105.69438418024,6.2
"North Wilkesboro, NC",2008-10,104832.3605889353,6.2
"Marinette, WI",2008-10,105155.54843495524,6.2
"Dublin, GA",2008-10,118408.6571767471,6.2
"Somerset, KY",2008-10,60933.862770100764,6.2
"Laconia, NH",2008-10,222736.53375804643,6.2
"Hudson, NY",2008-10,224562.87539356443,6.2
"Marietta, OH",2008-10,107862.47399813938,6.2
"Fremont, OH",2008-10,112185.9730077234,6.2
"Oneonta, NY",2008-10,134503.5547247573,6.2
"Batavia, NY",2008-10,122457.23566684844,6.2
"Ardmore, OK",2008-10,87345.56154209824,6.2
"Carson City, NV",2008-10,227668.15453774377,6.2
"Ontario, OR",2008-10,140402.56599854445,6.2
"Waycross, GA",2008-10,98365.72206650751,6.2
"Tiffin, OH",2008-10,94801.43070891847,6.2
"Batesville, AR",2008-10,111454.0707958241,6.2
"Danville, KY",2008-10,106586.92805128614,6.2
"Gloversville, NY",2008-10,118988.4514959407,6.2
"Payson, AZ",2008-10,209757.27775172875,6.2
"Bartlesville, OK",2008-10,100511.11644690218,6.2
"Oil City, PA",2008-10,80429.67772282565,6.2
"Shelbyville, TN",2008-10,122540.35790887206,6.2
"Malone, NY",2008-10,107556.70716224416,6.2
"Nogales, AZ",2008-10,148056.28618818193,6.2
"Cortland, NY",2008-10,118606.6763024793,6.2
"Mount Sterling, KY",2008-10,104655.31733697404,6.2
"Plymouth, IN",2008-10,123412.7707146543,6.2
"Moultrie, GA",2008-10,113584.92925132574,6.2
"Coldwater, MI",2008-10,127337.08788146968,6.2
"McAlester, OK",2008-10,97913.3256110127,6.2
"Sedalia, MO",2008-10,73504.99050364993,6.2
"Tifton, GA",2008-10,148870.4158225313,6.2
"Austin, MN",2008-10,96463.3651659324,6.2
"Okeechobee, FL",2008-10,119319.10979907344,6.2
"Houghton, MI",2008-10,121725.80922979898,6.2
"Clewiston, FL",2008-10,98357.7227808987,6.2
"Urbana, OH",2008-10,121202.49271837434,6.2
"Defiance, OH",2008-10,95798.91793915928,6.2
"Safford, AZ",2008-10,160494.01110661926,6.2
"Murray, KY",2008-10,79744.54948275282,6.2
"Bennington, VT",2008-10,225674.3302843028,6.2
"Pontiac, IL",2008-10,99261.15921594312,6.2
"Newport, TN",2008-10,106682.44354119284,6.2
"Columbus, NE",2008-10,99675.49515927317,6.2
"Arcadia, FL",2008-10,115355.98926517113,6.2
"Seneca Falls, NY",2008-10,117971.01671745784,6.2
"Malvern, AR",2008-10,102535.47084527994,6.2
"Dayton, TN",2008-10,114811.60333936254,6.2
"Jackson, OH",2008-10,86825.62001900787,6.2
"Berlin, NH",2008-10,121606.35507348795,6.2
"Miami, OK",2008-10,76922.95467545335,6.2
"Jesup, GA",2008-10,120177.99166391604,6.2
"Washington Court House, OH",2008-10,118466.68217126584,6.2
"Van Wert, OH",2008-10,85969.22353449574,6.2
"Camden, AR",2008-10,84619.97244309782,6.2
"Thomaston, GA",2008-10,76533.72690648596,6.2
"Toccoa, GA",2008-10,97804.4741181503,6.2
"Wauchula, FL",2008-10,107758.33611136604,6.2
"Summerville, GA",2008-10,93206.69440180896,6.2
"Prineville, OR",2008-10,169843.35586311462,6.2
"Hood River, OR",2008-10,349160.23606905853,6.2
"Forrest City, AR",2008-10,76077.9771485247,6.2
"Brookings, OR",2008-10,293370.51521265344,6.2
"Magnolia, AR",2008-10,116266.05931683302,6.2
"Sterling, CO",2008-10,115345.70432507872,6.2
"Arkadelphia, AR",2008-10,113220.13463213525,6.2
"Cordele, GA",2008-10,100519.7224546867,6.2
"Vineyard Haven, MA",2008-10,626487.4378296481,6.2
"Fitzgerald, GA",2008-10,82671.15135953778,6.2
"Craig, CO",2008-10,164846.7809418308,6.2
"New York, NY",2008-11,434320.457941057,6.0875
"Los Angeles, CA",2008-11,445205.20163809834,6.0875
"Chicago, IL",2008-11,235185.92556853328,6.0875
"Houston, TX",2008-11,155434.0514239247,6.0875
"Washington, DC",2008-11,353999.7428468683,6.0875
"Philadelphia, PA",2008-11,232865.59758633553,6.0875
"Miami, FL",2008-11,215529.510160942,6.0875
"Atlanta, GA",2008-11,185274.54253344052,6.0875
"Boston, MA",2008-11,352284.4671442818,6.0875
"San Francisco, CA",2008-11,530617.0021512489,6.0875
"Riverside, CA",2008-11,242846.3248056469,6.0875
"Detroit, MI",2008-11,120404.45892185078,6.0875
"Seattle, WA",2008-11,378277.9344638535,6.0875
"Minneapolis, MN",2008-11,222066.80101870047,6.0875
"San Diego, CA",2008-11,394071.5278188169,6.0875
"Tampa, FL",2008-11,172910.72817245478,6.0875
"Denver, CO",2008-11,241646.5580000414,6.0875
"Baltimore, MD",2008-11,290400.01091084146,6.0875
"St. Louis, MO",2008-11,168432.85014145458,6.0875
"Orlando, FL",2008-11,199882.1011397976,6.0875
"Charlotte, NC",2008-11,180591.98294612757,6.0875
"San Antonio, TX",2008-11,150539.00118931558,6.0875
"Portland, OR",2008-11,291822.5593486926,6.0875
"Sacramento, CA",2008-11,287319.6282477554,6.0875
"Pittsburgh, PA",2008-11,125011.01837925724,6.0875
"Cincinnati, OH",2008-11,157666.11927804956,6.0875
"Austin, TX",2008-11,212841.41725472643,6.0875
"Las Vegas, NV",2008-11,214602.31009780243,6.0875
"Kansas City, MO",2008-11,154597.17404073864,6.0875
"Columbus, OH",2008-11,154335.30125849345,6.0875
"Cleveland, OH",2008-11,136295.60814374106,6.0875
"Nashville, TN",2008-11,192266.14257498016,6.0875
"Virginia Beach, VA",2008-11,246387.94664866195,6.0875
"Providence, RI",2008-11,267523.4491065143,6.0875
"Jacksonville, FL",2008-11,198066.06642967672,6.0875
"Milwaukee, WI",2008-11,217244.99687107312,6.0875
"Oklahoma City, OK",2008-11,131437.07313543724,6.0875
"Raleigh, NC",2008-11,223027.40530630376,6.0875
"Memphis, TN",2008-11,128777.67376007135,6.0875
"Louisville, KY",2008-11,144969.96009798266,6.0875
"New Orleans, LA",2008-11,217603.89970219697,6.0875
"Salt Lake City, UT",2008-11,250751.76848101383,6.0875
"Hartford, CT",2008-11,249545.88403244244,6.0875
"Buffalo, NY",2008-11,122625.9782173148,6.0875
"Birmingham, AL",2008-11,152866.43934644212,6.0875
"Rochester, NY",2008-11,136033.94556479878,6.0875
"Grand Rapids, MI",2008-11,142275.24194016648,6.0875
"Urban Honolulu, HI",2008-11,497530.76305957587,6.0875
"Tulsa, OK",2008-11,131714.72163340382,6.0875
"Fresno, CA",2008-11,204738.35383789276,6.0875
"Worcester, MA",2008-11,259912.66260966696,6.0875
"Omaha, NE",2008-11,148673.83885501494,6.0875
"Bridgeport, CT",2008-11,459996.8861195865,6.0875
"Greenville, SC",2008-11,150708.63554244224,6.0875
"Bakersfield, CA",2008-11,175256.75669842574,6.0875
"Albany, NY",2008-11,217254.99014456975,6.0875
"Knoxville, TN",2008-11,155756.36090707223,6.0875
"New Haven, CT",2008-11,261468.0699971404,6.0875
"El Paso, TX",2008-11,138918.09946824374,6.0875
"Allentown, PA",2008-11,221247.72995760536,6.0875
"Oxnard, CA",2008-11,467511.03799807915,6.0875
"North Port, FL",2008-11,209822.04050449212,6.0875
"Charleston, SC",2008-11,217899.0109160371,6.0875
"Greensboro, NC",2008-11,136773.2007144923,6.0875
"Stockton, CA",2008-11,212452.78910143557,6.0875
"Cape Coral, FL",2008-11,185584.8587456893,6.0875
"Colorado Springs, CO",2008-11,220738.2216849175,6.0875
"Akron, OH",2008-11,130787.1581928933,6.0875
"Des Moines, IA",2008-11,156038.01371593258,6.0875
"Springfield, MA",2008-11,216543.01302704317,6.0875
"Ogden, UT",2008-11,214819.8594079859,6.0875
"Madison, WI",2008-11,222540.143142112,6.0875
"Winston, NC",2008-11,151647.6047278963,6.0875
"Deltona, FL",2008-11,173706.09535706136,6.0875
"Syracuse, NY",2008-11,124240.7658913606,6.0875
"Toledo, OH",2008-11,107353.65302450974,6.0875
"Augusta, GA",2008-11,141366.08383113207,6.0875
"Palm Bay, FL",2008-11,168138.24994967043,6.0875
"Harrisburg, PA",2008-11,181337.1746876764,6.0875
"Spokane, WA",2008-11,198354.4496129887,6.0875
"Scranton, PA",2008-11,136569.3724824877,6.0875
"Chattanooga, TN",2008-11,163241.65301995928,6.0875
"Modesto, CA",2008-11,194685.69737547927,6.0875
"Portland, ME",2008-11,255014.87088453816,6.0875
"Youngstown, OH",2008-11,94943.22732717144,6.0875
"Lansing, MI",2008-11,120497.82487562388,6.0875
"Fayetteville, NC",2008-11,149514.00913093562,6.0875
"Lexington, KY",2008-11,161596.98679369647,6.0875
"Pensacola, FL",2008-11,160050.38839731933,6.0875
"Santa Rosa, CA",2008-11,447480.1962753876,6.0875
"Reno, NV",2008-11,268736.2704474661,6.0875
"Port St. Lucie, FL",2008-11,162047.8663671911,6.0875
"Visalia, CA",2008-11,181762.3081263715,6.0875
"Asheville, NC",2008-11,214911.38830879063,6.0875
"Vallejo, CA",2008-11,275118.34922972356,6.0875
"Santa Maria, CA",2008-11,475985.8574095732,6.0875
"Salinas, CA",2008-11,430034.81915862387,6.0875
"Salem, OR",2008-11,229167.2906396049,6.0875
"Mobile, AL",2008-11,143938.5908578518,6.0875
"Reading, PA",2008-11,180052.5773487638,6.0875
"Manchester, NH",2008-11,251029.0805881238,6.0875
"Salisbury, MD",2008-11,285278.56093635183,6.0875
"Canton, OH",2008-11,110068.8075030784,6.0875
"Savannah, GA",2008-11,188104.9326018748,6.0875
"Trenton, NJ",2008-11,287649.2082655125,6.0875
"Montgomery, AL",2008-11,152905.3732854865,6.0875
"Tallahassee, FL",2008-11,186597.8023004482,6.0875
"Eugene, OR",2008-11,237660.276570782,6.0875
"Ann Arbor, MI",2008-11,201502.6322863629,6.0875
"Hickory, NC",2008-11,127128.42153936594,6.0875
"Fort Collins, CO",2008-11,246122.17686429792,6.0875
"Rockford, IL",2008-11,110782.77718140092,6.0875
"Lincoln, NE",2008-11,152891.95437231136,6.0875
"Gainesville, FL",2008-11,190552.83964856443,6.0875
"Boulder, CO",2008-11,318624.2218513181,6.0875
"Greeley, CO",2008-11,190849.2294168114,6.0875
"Clarksville, TN",2008-11,151127.19994775896,6.0875
"Evansville, IN",2008-11,114792.6864397461,6.0875
"Kingsport, TN",2008-11,126566.61911889602,6.0875
"Utica, NY",2008-11,111853.7238058847,6.0875
"Hagerstown, MD",2008-11,199322.9172588937,6.0875
"San Luis Obispo, CA",2008-11,433113.11796501186,6.0875
"Crestview, FL",2008-11,244868.0544967176,6.0875
"Cedar Rapids, IA",2008-11,146885.61292148204,6.0875
"Atlantic City, NJ",2008-11,235063.89683838948,6.0875
"Bremerton, WA",2008-11,308815.95499144663,6.0875
"Santa Cruz, CA",2008-11,550682.6554157928,6.0875
"Erie, PA",2008-11,115189.1905086106,6.0875
"Norwich, CT",2008-11,263634.69540258806,6.0875
"Tuscaloosa, AL",2008-11,142266.0627178235,6.0875
"Kalamazoo, MI",2008-11,138363.18905399207,6.0875
"Lynchburg, VA",2008-11,169852.06890650294,6.0875
"Charleston, WV",2008-11,110714.37603809952,6.0875
"Binghamton, NY",2008-11,117621.2853760175,6.0875
"Fort Smith, AR",2008-11,119732.40341065911,6.0875
"Topeka, KS",2008-11,112401.48503073351,6.0875
"Macon, GA",2008-11,115458.89090717664,6.0875
"Barnstable Town, MA",2008-11,393114.974258553,6.0875
"Daphne, AL",2008-11,212314.56814259465,6.0875
"Burlington, VT",2008-11,249341.19526761016,6.0875
"Rochester, MN",2008-11,166049.5978651908,6.0875
"Lafayette, IN",2008-11,127420.48080719104,6.0875
"Medford, OR",2008-11,265224.7212033022,6.0875
"Hilton Head Island, SC",2008-11,306975.61884607514,6.0875
"Athens, GA",2008-11,184707.88721641037,6.0875
"Lake Havasu City, AZ",2008-11,185589.8022113994,6.0875
"Johnson City, TN",2008-11,130794.19332002278,6.0875
"Gainesville, GA",2008-11,194200.1641753755,6.0875
"Saginaw, MI",2008-11,78358.69859284778,6.0875
"Warner Robins, GA",2008-11,142283.917802823,6.0875
"Torrington, CT",2008-11,269871.63584089995,6.0875
"Punta Gorda, FL",2008-11,142496.2029654991,6.0875
"Redding, CA",2008-11,220368.78815998175,6.0875
"Kingston, NY",2008-11,245344.2288455252,6.0875
"Panama City, FL",2008-11,203423.4830589052,6.0875
"Jackson, TN",2008-11,116451.2221249019,6.0875
"Bowling Green, KY",2008-11,131091.27998801708,6.0875
"Muskegon, MI",2008-11,100292.5777951942,6.0875
"Bloomington, IL",2008-11,171368.6227892647,6.0875
"Pueblo, CO",2008-11,129018.17317414272,6.0875
"Blacksburg, VA",2008-11,168439.22124841448,6.0875
"Kahului, HI",2008-11,495247.4583267011,6.0875
"Sebastian, FL",2008-11,181802.26710663643,6.0875
"Vineland, NJ",2008-11,188653.52594444016,6.0875
"Idaho Falls, ID",2008-11,193296.74622343804,6.0875
"Grand Junction, CO",2008-11,256780.8151111305,6.0875
"Niles, MI",2008-11,155901.45295700038,6.0875
"Monroe, MI",2008-11,138984.21676424422,6.0875
"Concord, NH",2008-11,217706.8317120933,6.0875
"Traverse City, MI",2008-11,167819.8035710148,6.0875
"Bangor, ME",2008-11,143706.27556294823,6.0875
"Homosassa Springs, FL",2008-11,146947.8471632268,6.0875
"London, KY",2008-11,82189.73556892865,6.0875
"Flagstaff, AZ",2008-11,286409.5556212428,6.0875
"Rocky Mount, NC",2008-11,113039.57182232892,6.0875
"Winchester, VA",2008-11,222857.67037427324,6.0875
"Wheeling, WV",2008-11,85767.37140504057,6.0875
"Napa, CA",2008-11,521470.6169187873,6.0875
"Springfield, OH",2008-11,90495.47451587004,6.0875
"Battle Creek, MI",2008-11,89986.72415560466,6.0875
"Jonesboro, AR",2008-11,117011.45562805184,6.0875
"Pittsfield, MA",2008-11,222519.6294032212,6.0875
"Mount Vernon, WA",2008-11,276180.53636112873,6.0875
"Jamestown, NY",2008-11,84063.8036480273,6.0875
"Cleveland, TN",2008-11,146272.50697188516,6.0875
"Augusta, ME",2008-11,147494.46809556766,6.0875
"Altoona, PA",2008-11,122539.24942171817,6.0875
"New Bern, NC",2008-11,159504.10435072024,6.0875
"Goldsboro, NC",2008-11,116231.3561801871,6.0875
"Brunswick, GA",2008-11,187258.0560380421,6.0875
"California, MD",2008-11,334889.68547792255,6.0875
"Cookeville, TN",2008-11,132347.80253836064,6.0875
"Roseburg, OR",2008-11,181727.01205191552,6.0875
"Lewiston, ME",2008-11,150978.98540568425,6.0875
"Ogdensburg, NY",2008-11,80751.78080873926,6.0875
"Bluefield, WV",2008-11,94190.93516116374,6.0875
"Show Low, AZ",2008-11,195786.71698095,6.0875
"Tullahoma, TN",2008-11,127731.7178436546,6.0875
"Ithaca, NY",2008-11,166153.4704015033,6.0875
"Bay City, MI",2008-11,95723.28800052094,6.0875
"Danville, VA",2008-11,105223.3643164987,6.0875
"Hot Springs, AR",2008-11,133217.5270666935,6.0875
"Adrian, MI",2008-11,113181.24388975404,6.0875
"Sevierville, TN",2008-11,186792.5596496058,6.0875
"Ashtabula, OH",2008-11,89875.44800868374,6.0875
"Ocean City, NJ",2008-11,419977.16745833104,6.0875
"Corning, NY",2008-11,109157.50639201404,6.0875
"Clarksburg, WV",2008-11,99235.01334651152,6.0875
"Pine Bluff, AR",2008-11,71058.30854117389,6.0875
"Lufkin, TX",2008-11,114573.7692090554,6.0875
"Zanesville, OH",2008-11,101221.98438666917,6.0875
"Meadville, PA",2008-11,90328.86303875234,6.0875
"Russellville, AR",2008-11,124593.9385588292,6.0875
"Midland, MI",2008-11,125727.61913163082,6.0875
"Bloomsburg, PA",2008-11,170675.3998275715,6.0875
"Stillwater, OK",2008-11,128206.9854981897,6.0875
"DuBois, PA",2008-11,102795.98651725805,6.0875
"Glenwood Springs, CO",2008-11,354283.0311720389,6.0875
"Chillicothe, OH",2008-11,111590.79477705211,6.0875
"Keene, NH",2008-11,188695.86652810135,6.0875
"Findlay, OH",2008-11,138869.58663826517,6.0875
"Frankfort, KY",2008-11,131737.6813792718,6.0875
"Danville, IL",2008-11,65458.02086085851,6.0875
"Kapaa, HI",2008-11,426370.73094728944,6.0875
"Shawnee, OK",2008-11,92317.21398764156,6.0875
"Greeneville, TN",2008-11,107636.28132861882,6.0875
"Greenwood, SC",2008-11,98074.25883439422,6.0875
"Klamath Falls, OR",2008-11,153964.15974731508,6.0875
"Morehead City, NC",2008-11,260746.0705263161,6.0875
"Roanoke Rapids, NC",2008-11,73771.16838428377,6.0875
"North Wilkesboro, NC",2008-11,104426.21325855776,6.0875
"Marinette, WI",2008-11,104899.3701122398,6.0875
"Dublin, GA",2008-11,117642.07058180407,6.0875
"Somerset, KY",2008-11,60883.649599991746,6.0875
"Laconia, NH",2008-11,222114.07712835175,6.0875
"Hudson, NY",2008-11,223399.249705717,6.0875
"Marietta, OH",2008-11,107584.85005547636,6.0875
"Fremont, OH",2008-11,111837.13807969626,6.0875
"Oneonta, NY",2008-11,134009.9913260372,6.0875
"Batavia, NY",2008-11,121567.27486089022,6.0875
"Ardmore, OK",2008-11,87506.68639203238,6.0875
"Carson City, NV",2008-11,222741.2260166228,6.0875
"Ontario, OR",2008-11,139620.10781794827,6.0875
"Waycross, GA",2008-11,97725.00643493142,6.0875
"Tiffin, OH",2008-11,94501.60732101391,6.0875
"Batesville, AR",2008-11,111494.01669245602,6.0875
"Danville, KY",2008-11,106597.092443803,6.0875
"Gloversville, NY",2008-11,118472.09927604262,6.0875
"Payson, AZ",2008-11,206482.6948936447,6.0875
"Bartlesville, OK",2008-11,100695.88334286422,6.0875
"Oil City, PA",2008-11,80385.71722087292,6.0875
"Shelbyville, TN",2008-11,122384.0654698454,6.0875
"Malone, NY",2008-11,107082.31390399837,6.0875
"Nogales, AZ",2008-11,145878.7753159275,6.0875
"Cortland, NY",2008-11,117937.58773344256,6.0875
"Mount Sterling, KY",2008-11,104801.32984732436,6.0875
"Plymouth, IN",2008-11,123363.93189566456,6.0875
"Moultrie, GA",2008-11,113309.45656014,6.0875
"Coldwater, MI",2008-11,126581.54999516207,6.0875
"McAlester, OK",2008-11,98768.68685184108,6.0875
"Sedalia, MO",2008-11,73053.12373612596,6.0875
"Tifton, GA",2008-11,148158.36389988792,6.0875
"Austin, MN",2008-11,96133.68377408106,6.0875
"Okeechobee, FL",2008-11,117833.38901591997,6.0875
"Houghton, MI",2008-11,120945.98820671898,6.0875
"Clewiston, FL",2008-11,96870.75014328658,6.0875
"Urbana, OH",2008-11,120860.27430718909,6.0875
"Defiance, OH",2008-11,95524.33497055738,6.0875
"Safford, AZ",2008-11,158411.02123772923,6.0875
"Murray, KY",2008-11,79710.70835127057,6.0875
"Bennington, VT",2008-11,225646.8882637151,6.0875
"Pontiac, IL",2008-11,98629.57361920294,6.0875
"Newport, TN",2008-11,106665.33642227198,6.0875
"Columbus, NE",2008-11,100715.39030360217,6.0875
"Arcadia, FL",2008-11,113630.31152760774,6.0875
"Seneca Falls, NY",2008-11,117347.1862956796,6.0875
"Malvern, AR",2008-11,102413.84411181213,6.0875
"Dayton, TN",2008-11,114952.2908742391,6.0875
"Jackson, OH",2008-11,86631.36683974456,6.0875
"Berlin, NH",2008-11,121027.17438619236,6.0875
"Miami, OK",2008-11,77591.68424927517,6.0875
"Jesup, GA",2008-11,119799.6737592626,6.0875
"Washington Court House, OH",2008-11,118213.3513148765,6.0875
"Van Wert, OH",2008-11,86111.13806047122,6.0875
"Camden, AR",2008-11,84805.57391396225,6.0875
"Thomaston, GA",2008-11,75914.823340194,6.0875
"Toccoa, GA",2008-11,97467.7157877158,6.0875
"Wauchula, FL",2008-11,106244.02393165322,6.0875
"Summerville, GA",2008-11,92988.8132624086,6.0875
"Prineville, OR",2008-11,168639.2198278211,6.0875
"Hood River, OR",2008-11,346847.85136127885,6.0875
"Forrest City, AR",2008-11,75997.78388757155,6.0875
"Brookings, OR",2008-11,291256.1480949041,6.0875
"Magnolia, AR",2008-11,116325.15272745791,6.0875
"Sterling, CO",2008-11,115266.75413880157,6.0875
"Arkadelphia, AR",2008-11,112980.78536114628,6.0875
"Cordele, GA",2008-11,100013.64382559374,6.0875
"Vineyard Haven, MA",2008-11,627144.0048028223,6.0875
"Fitzgerald, GA",2008-11,82433.37577454337,6.0875
"Craig, CO",2008-11,164883.6669604778,6.0875
"New York, NY",2008-12,430940.05107559665,5.286
"Los Angeles, CA",2008-12,435773.50610838336,5.286
"Chicago, IL",2008-12,231745.5380975772,5.286
"Houston, TX",2008-12,154540.27175093946,5.286
"Washington, DC",2008-12,349925.14527359727,5.286
"Philadelphia, PA",2008-12,231366.53616003404,5.286
"Miami, FL",2008-12,209867.2380279078,5.286
"Atlanta, GA",2008-12,182427.1265646039,5.286
"Boston, MA",2008-12,349631.74234848213,5.286
"San Francisco, CA",2008-12,523611.39166140574,5.286
"Riverside, CA",2008-12,234374.5720909045,5.286
"Detroit, MI",2008-12,118019.81811413074,5.286
"Seattle, WA",2008-12,373734.17614500254,5.286
"Minneapolis, MN",2008-12,219590.5612906025,5.286
"San Diego, CA",2008-12,387832.16043632897,5.286
"Tampa, FL",2008-12,169336.8305207874,5.286
